,activation,depth,filters,kernel_initializer,pooling,random_state,graph,model,config_ID,batch_size,max_epochs,learning_rate,optimizer_class,loss_function,early_stopping_startingepoch,early_stopping_patience,reduce_lr_on_plateau_patience,reduce_lr_on_plateau_factor,trainable_params,non_trainable_params,total_params,loss,mre_av,mre_phi,mae
260,softplus,3,10,glorot_normal,reduce_max,2400,BA,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.0305057764053345,0.0133657306432724,0.0662851259112358,0.6367297172546387
261,softplus,3,10,glorot_normal,reduce_max,2401,BA,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.0714963674545288,0.0136913415044546,0.0629947707056999,0.6510087251663208
262,softplus,3,10,glorot_normal,reduce_max,2402,BA,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.052546739578247,0.0131072029471397,0.062540017068386,0.6230738162994385
263,softplus,3,10,glorot_normal,reduce_max,2403,BA,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.1485040187835691,0.0141007993370294,0.073089949786663,0.6708023548126221
264,softplus,3,10,glorot_normal,reduce_max,2404,BA,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.0204263925552368,0.0132836736738681,0.065065786242485,0.6326050758361816
265,softplus,5,10,glorot_normal,reduce_max,2400,BA,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.0612698793411257,0.013583012856543,0.0562548302114009,0.6464661359786987
266,softplus,5,10,glorot_normal,reduce_max,2401,BA,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.1028006076812744,0.0141502320766448,0.0587364099919796,0.6736382842063904
267,softplus,5,10,glorot_normal,reduce_max,2402,BA,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.078862190246582,0.0137473884969949,0.0629240721464157,0.654096782207489
268,softplus,5,10,glorot_normal,reduce_max,2403,BA,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.1167539358139038,0.0138513529673218,0.0611340031027793,0.6596536040306091
269,softplus,5,10,glorot_normal,reduce_max,2404,BA,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.0980143547058103,0.0137740718200802,0.0591131076216697,0.6555609703063965
270,softplus,7,10,glorot_normal,reduce_max,2400,BA,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,1.0308564901351929,0.0134407179430127,0.0491184182465076,0.6390132308006287
271,softplus,7,10,glorot_normal,reduce_max,2401,BA,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,1.1104999780654907,0.0141122359782457,0.0535086430609226,0.6710990071296692
272,softplus,7,10,glorot_normal,reduce_max,2402,BA,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,1.041441559791565,0.0134138325229287,0.0498497076332569,0.6384779810905457
273,softplus,7,10,glorot_normal,reduce_max,2403,BA,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,1.1346124410629272,0.0141421537846326,0.0595528073608875,0.6725497841835022
274,softplus,7,10,glorot_normal,reduce_max,2404,BA,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,1.1340981721878052,0.0146090546622872,0.0555398873984813,0.6949459910392761
275,softplus,9,10,glorot_normal,reduce_max,2400,BA,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.0896364450454712,0.0140196047723293,0.0497726649045944,0.6666887402534485
276,softplus,9,10,glorot_normal,reduce_max,2401,BA,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.166776180267334,0.014664608053863,0.0523905381560325,0.6975621581077576
277,softplus,9,10,glorot_normal,reduce_max,2402,BA,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.1089082956314087,0.0143192121759057,0.0501369684934616,0.6806852221488953
278,softplus,9,10,glorot_normal,reduce_max,2403,BA,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.0573827028274536,0.013871849514544,0.0503860227763652,0.6589629054069519
279,softplus,9,10,glorot_normal,reduce_max,2404,BA,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.1967580318450928,0.0152571974322199,0.0606835596263408,0.7247682213783264
280,softplus,3,10,glorot_normal,reduce_mean,2400,BA,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9546581506729126,0.0132937524467706,0.0577653385698795,0.6309337019920349
281,softplus,3,10,glorot_normal,reduce_mean,2401,BA,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9543889760971068,0.0131495157256722,0.0569523274898529,0.6236128211021423
282,softplus,3,10,glorot_normal,reduce_mean,2402,BA,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.0276775360107422,0.0135419154539704,0.0617471113801002,0.6417027115821838
283,softplus,3,10,glorot_normal,reduce_mean,2403,BA,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,1.0258792638778689,0.0133906695991754,0.0555358901619911,0.6354951858520508
284,softplus,3,10,glorot_normal,reduce_mean,2404,BA,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,71010,60,71070,0.9960031509399414,0.0134052010253071,0.0583689101040363,0.6351357698440552
285,softplus,5,10,glorot_normal,reduce_mean,2400,BA,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.969465434551239,0.0130464117974042,0.0519471280276775,0.6200655698776245
286,softplus,5,10,glorot_normal,reduce_mean,2401,BA,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.9745604395866394,0.0132670933380723,0.053695261478424,0.6307793259620667
287,softplus,5,10,glorot_normal,reduce_mean,2402,BA,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.0287328958511353,0.013327301479876,0.0567582249641418,0.6333749890327454
288,softplus,5,10,glorot_normal,reduce_mean,2403,BA,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,0.9828013777732848,0.0132669387385249,0.057556863874197,0.6308688521385193
289,softplus,5,10,glorot_normal,reduce_mean,2404,BA,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,123970,100,124070,1.0081928968429563,0.0132861407473683,0.0552785322070121,0.6311527490615845
290,softplus,7,10,glorot_normal,reduce_mean,2400,BA,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.9746300578117372,0.0129748713225126,0.0475287064909935,0.6166375279426575
291,softplus,7,10,glorot_normal,reduce_mean,2401,BA,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.9923338890075684,0.0130832558497786,0.0496723167598247,0.6212419271469116
292,softplus,7,10,glorot_normal,reduce_mean,2402,BA,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.994851291179657,0.0132597312331199,0.0445849746465683,0.6295640468597412
293,softplus,7,10,glorot_normal,reduce_mean,2403,BA,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.9466031789779664,0.0128615051507949,0.0499564632773399,0.6104813814163208
294,softplus,7,10,glorot_normal,reduce_mean,2404,BA,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,176930,140,177070,0.9823320508003236,0.0132433576509356,0.0519819036126136,0.6292203664779663
295,softplus,9,10,glorot_normal,reduce_mean,2400,BA,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.9626917839050292,0.0132103478536009,0.0442582480609416,0.6280969381332397
296,softplus,9,10,glorot_normal,reduce_mean,2401,BA,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.1499937772750854,0.0150043806061148,0.0522140190005302,0.7130064964294434
297,softplus,9,10,glorot_normal,reduce_mean,2402,BA,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.0956326723098757,0.0142888156697154,0.0539124496281147,0.6796807050704956
298,softplus,9,10,glorot_normal,reduce_mean,2403,BA,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,1.0412365198135376,0.0137748196721076,0.0432363823056221,0.653889536857605
299,softplus,9,10,glorot_normal,reduce_mean,2404,BA,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,229890,180,230070,0.9935863614082336,0.0132599705830216,0.0395433492958545,0.6288633942604065
300,elu,3,1,glorot_normal,,2400,BA,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.8151515126228333,0.0121850818395614,0.052989587187767,0.5756266117095947
301,elu,3,1,glorot_normal,,2404,BA,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7503615021705627,0.0114371478557586,0.050423115491867,0.5401005148887634
302,elu,3,1,glorot_normal,,2403,BA,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.803969144821167,0.0123129868879914,0.0398541502654552,0.5819776058197021
303,elu,3,1,glorot_normal,,2401,BA,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7609910368919373,0.0115382587537169,0.0510358065366745,0.5450096726417542
304,elu,3,1,glorot_normal,,2402,BA,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7597957253456116,0.0116955172270536,0.0433256141841411,0.5532646775245667
305,elu,5,1,glorot_normal,,2400,BA,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7162611484527588,0.0111700594425201,0.0412997975945472,0.528031587600708
306,elu,5,1,glorot_normal,,2404,BA,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7107662558555603,0.0112650208175182,0.0472148694097995,0.5321913361549377
307,elu,5,1,glorot_normal,,2401,BA,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7313392758369446,0.0111880330368876,0.0445871464908123,0.5279409289360046
308,elu,5,1,glorot_normal,,2402,BA,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7108780741691589,0.0109475571662187,0.0440861918032169,0.5178799033164978
309,elu,7,1,glorot_normal,,2400,BA,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7914290428161621,0.0118708992376923,0.0430031977593898,0.5610417723655701
310,elu,5,1,glorot_normal,,2403,BA,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.79324871301651,0.0117343217134475,0.0393856763839721,0.5548934936523438
311,elu,7,1,glorot_normal,,2401,BA,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7765377759933472,0.0116332005709409,0.0427178256213665,0.5509939193725586
312,elu,7,1,glorot_normal,,2403,BA,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7206311225891113,0.0115616330876946,0.037018097937107,0.547051727771759
313,elu,7,1,glorot_normal,,2402,BA,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7787222266197205,0.0115565806627273,0.0471822619438171,0.5467779636383057
314,elu,7,1,glorot_normal,,2404,BA,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.8442718386650085,0.0123667707666754,0.0403319895267486,0.5854673385620117
315,elu,9,1,glorot_normal,,2400,BA,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.8695930242538452,0.0128678679466247,0.0451893247663974,0.6089695692062378
316,swish,3,1,glorot_normal,,2400,BA,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.8063650131225586,0.0119523033499717,0.0524493418633937,0.5647188425064087
317,elu,9,1,glorot_normal,,2401,BA,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.9041022062301636,0.0132715478539466,0.0451237745583057,0.6282122135162354
318,swish,3,1,glorot_normal,,2401,BA,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7879324555397034,0.0117758568376302,0.056276861578226,0.556462824344635
319,elu,9,1,glorot_normal,,2404,BA,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.805433988571167,0.0119801508262753,0.037775594741106,0.5666824579238892
320,elu,9,1,glorot_normal,,2402,BA,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.8318161368370056,0.0123118795454502,0.045388001948595,0.5824319124221802
321,swish,3,1,glorot_normal,,2402,BA,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7814803123474121,0.0116778770461678,0.0511315651237964,0.5522357821464539
322,swish,3,1,glorot_normal,,2403,BA,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.8216412663459778,0.0122112277895212,0.0530074350535869,0.5776200890541077
323,elu,9,1,glorot_normal,,2403,BA,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.8611294031143188,0.0125891827046871,0.0390740819275379,0.5956233143806458
324,swish,3,1,glorot_normal,,2404,BA,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.781825840473175,0.0117850350216031,0.0546684563159942,0.5570671558380127
325,swish,5,1,glorot_normal,,2400,BA,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7879033088684082,0.0117979599162936,0.0439211316406726,0.5583531856536865
326,swish,5,1,glorot_normal,,2401,BA,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.8176828622817993,0.0120260110124945,0.059212040156126,0.5691817998886108
327,swish,5,1,glorot_normal,,2403,BA,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.8495927453041077,0.0125060668215155,0.0475801192224025,0.5915831327438354
328,swish,5,1,glorot_normal,,2404,BA,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.8330579996109009,0.0123937502503395,0.0511482954025268,0.5858224034309387
329,swish,5,1,glorot_normal,,2402,BA,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7818602919578552,0.0112816160544753,0.0530640967190265,0.533082902431488
330,swish,7,1,glorot_normal,,2400,BA,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7856327891349792,0.0117832347750663,0.0413804277777671,0.5580098628997803
331,swish,7,1,glorot_normal,,2401,BA,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.9823033213615416,0.0142411272972822,0.0486663728952407,0.6744076609611511
332,swish,7,1,glorot_normal,,2402,BA,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.8449726700782776,0.0123066343367099,0.0485838688910007,0.582897961139679
333,swish,7,1,glorot_normal,,2403,BA,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.8597768545150757,0.0127354459837079,0.0429749004542827,0.6022759079933167
334,swish,7,1,glorot_normal,,2404,BA,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.8495489954948425,0.012358627282083,0.0460146740078926,0.5845831632614136
335,swish,9,1,glorot_normal,,2400,BA,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.9177228808403016,0.0130236074328422,0.043451577425003,0.6174120306968689
336,swish,9,1,glorot_normal,,2402,BA,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,1.0493744611740112,0.0144031336531043,0.0726848021149635,0.6815650463104248
337,swish,9,1,glorot_normal,,2401,BA,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.9825671911239624,0.0137958377599716,0.040040872991085,0.6534785032272339
338,softplus,3,1,glorot_normal,,2402,BA,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7853241562843323,0.0120662078261375,0.0504385232925415,0.5711167454719543
339,softplus,3,1,glorot_normal,,2400,BA,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.803340494632721,0.0119775971397757,0.0486064180731773,0.5664909482002258
340,softplus,3,1,glorot_normal,,2401,BA,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7675110697746277,0.0115610118955373,0.0449648424983024,0.5468094944953918
341,swish,9,1,glorot_normal,,2403,BA,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.9134628772735596,0.0131037114188075,0.0414222851395607,0.6203029155731201
342,swish,9,1,glorot_normal,,2404,BA,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.9856059551239014,0.0140033364295959,0.0446378588676452,0.6633522510528564
343,softplus,3,1,glorot_normal,,2403,BA,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7448826432228088,0.0115489047020673,0.0412748157978057,0.5460588932037354
344,softplus,3,1,glorot_normal,,2404,BA,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,1653,756,2409,0.7402622103691101,0.0114440489560365,0.0400754995644092,0.5416068434715271
345,softplus,5,1,glorot_normal,,2402,BA,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7465315461158752,0.0115669667720794,0.0426661670207977,0.5464547276496887
346,softplus,5,1,glorot_normal,,2403,BA,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.7061842679977417,0.0111091779544949,0.0380619503557682,0.5261098146438599
347,softplus,5,1,glorot_normal,,2400,BA,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.6992844939231873,0.0110151469707489,0.042163036763668,0.5216322541236877
348,softplus,5,1,glorot_normal,,2401,BA,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.73091721534729,0.0113361869007349,0.0360262915492057,0.5356366634368896
349,softplus,5,1,glorot_normal,,2404,BA,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,2661,1260,3921,0.6968595385551453,0.0108717661350965,0.037285927683115,0.5143450498580933
350,softplus,7,1,glorot_normal,,2400,BA,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7882915735244751,0.0118065932765603,0.0402219668030738,0.5580021739006042
351,softplus,7,1,glorot_normal,,2402,BA,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7155072689056396,0.0110372202470898,0.0439040921628475,0.5218387246131897
352,softplus,7,1,glorot_normal,,2401,BA,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7503118515014648,0.0115645611658692,0.0410232879221439,0.5470821261405945
353,softplus,7,1,glorot_normal,,2404,BA,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7225457429885864,0.0112340236082673,0.0348445884883403,0.5324354767799377
354,softplus,7,1,glorot_normal,,2403,BA,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,3669,1764,5433,0.7669849991798401,0.0118029937148094,0.0420047268271446,0.5582184791564941
355,softplus,9,1,glorot_normal,,2400,BA,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.8930267691612244,0.0131184821948409,0.048928152769804,0.6221222281455994
356,elu,3,5,glorot_normal,reduce_max,2401,BA,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0602171421051023,0.0133825149387121,0.0592020563781261,0.6358158588409424
357,softplus,9,1,glorot_normal,,2401,BA,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.7236002087593079,0.0110774040222167,0.0370658971369266,0.5231822729110718
358,elu,3,5,glorot_normal,reduce_max,2400,BA,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0189309120178225,0.0131172537803649,0.0588944740593433,0.6222719550132751
359,elu,3,5,glorot_normal,reduce_max,2402,BA,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,0.9707835912704468,0.0125419925898313,0.0534837990999221,0.5947392582893372
360,elu,3,5,glorot_normal,reduce_max,2403,BA,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0060465335845947,0.0132578630000352,0.06006945297122,0.6296787858009338
361,softplus,9,1,glorot_normal,,2402,BA,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.7672482132911682,0.01150035392493,0.0392148345708847,0.5443580746650696
362,elu,3,5,glorot_normal,reduce_max,2404,BA,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0352643728256226,0.0132105965167284,0.0575601942837238,0.627001166343689
363,softplus,9,1,glorot_normal,,2403,BA,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.8319309949874878,0.0124466149136424,0.0363083630800247,0.5900660753250122
364,softplus,9,1,glorot_normal,,2404,BA,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,4677,2268,6945,0.723867654800415,0.0112356413155794,0.037840973585844,0.5312939882278442
365,elu,5,5,glorot_normal,reduce_max,2401,BA,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.929182231426239,0.012416654266417,0.0437716133892536,0.5878440737724304
366,elu,5,5,glorot_normal,reduce_max,2400,BA,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9095081090927124,0.0123860752210021,0.0455135703086853,0.5868825912475586
367,elu,5,5,glorot_normal,reduce_max,2402,BA,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9138205647468568,0.0122385406866669,0.0435770452022552,0.5795677304267883
368,elu,5,5,glorot_normal,reduce_max,2403,BA,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9529719948768616,0.0126464152708649,0.0469794571399688,0.5989986062049866
369,elu,5,5,glorot_normal,reduce_max,2404,BA,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9184197783470154,0.0125142754986882,0.043924830853939,0.5935593843460083
370,elu,7,5,glorot_normal,reduce_max,2400,BA,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.8982210159301758,0.0124255996197462,0.0399034805595874,0.5885391235351562
371,elu,7,5,glorot_normal,reduce_max,2401,BA,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.9148717522621156,0.0124829178676009,0.0442594140768051,0.5912626385688782
372,elu,7,5,glorot_normal,reduce_max,2402,BA,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.8842535614967346,0.0122487070038914,0.0414653196930885,0.5803343653678894
373,elu,7,5,glorot_normal,reduce_max,2403,BA,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.9255540370941162,0.0126261496916413,0.0406769067049026,0.5994309782981873
374,elu,7,5,glorot_normal,reduce_max,2404,BA,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.9174849390983582,0.0123505666851997,0.0396478027105331,0.5861223340034485
375,elu,9,5,glorot_normal,reduce_max,2400,BA,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.9033188223838806,0.0123184444382786,0.0386331677436828,0.5839266180992126
376,elu,9,5,glorot_normal,reduce_max,2401,BA,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.8971250653266907,0.0122606633231043,0.0387076884508132,0.5809763669967651
377,elu,3,5,glorot_normal,reduce_mean,2400,BA,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0670888423919678,0.013911890797317,0.0548650212585926,0.6581903696060181
378,elu,9,5,glorot_normal,reduce_max,2402,BA,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.9344897270202636,0.0125070912763476,0.0405003316700458,0.5931645631790161
379,elu,9,5,glorot_normal,reduce_max,2403,BA,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.9433571696281432,0.0127316331490874,0.0401447191834449,0.6033914685249329
380,elu,3,5,glorot_normal,reduce_mean,2401,BA,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0787341594696045,0.0138128129765391,0.0554992370307445,0.6539049744606018
381,elu,9,5,glorot_normal,reduce_max,2404,BA,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.9103550910949708,0.0124240731820464,0.0380602218210697,0.5895256400108337
382,elu,3,5,glorot_normal,reduce_mean,2402,BA,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0798096656799316,0.0136787043884396,0.0596418008208274,0.64707350730896
383,elu,3,5,glorot_normal,reduce_mean,2403,BA,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.0007312297821045,0.0134994816035032,0.0543788485229015,0.6383808851242065
384,elu,3,5,glorot_normal,reduce_mean,2404,BA,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,12075,30,12105,1.038543939590454,0.0137049509212374,0.0567713119089603,0.6475935578346252
385,elu,5,5,glorot_normal,reduce_mean,2400,BA,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.939756453037262,0.0131337791681289,0.0451945103704929,0.621897280216217
386,elu,5,5,glorot_normal,reduce_mean,2401,BA,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.933664083480835,0.0129543468356132,0.0420140624046325,0.6130991578102112
387,elu,5,5,glorot_normal,reduce_mean,2402,BA,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9016342759132384,0.0124409506097435,0.0443049669265747,0.5888463854789734
388,elu,5,5,glorot_normal,reduce_mean,2403,BA,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9256629943847656,0.0129499463364481,0.0455321669578552,0.6132339239120483
389,elu,5,5,glorot_normal,reduce_mean,2404,BA,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,19655,50,19705,0.9309881925582886,0.012614925391972,0.0438033454120159,0.5974506139755249
390,elu,7,5,glorot_normal,reduce_mean,2400,BA,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.9471264481544496,0.0128052849322557,0.0412206687033176,0.6063745021820068
391,elu,7,5,glorot_normal,reduce_mean,2401,BA,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.8976824283599854,0.0125093245878815,0.0400806367397308,0.592412531375885
392,elu,7,5,glorot_normal,reduce_mean,2403,BA,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.879304826259613,0.0124903377145528,0.0397796332836151,0.5924261212348938
393,elu,7,5,glorot_normal,reduce_mean,2402,BA,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.9100391268730164,0.0125662330538034,0.0379603430628776,0.5950007438659668
394,elu,7,5,glorot_normal,reduce_mean,2404,BA,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,27235,70,27305,0.8842614889144897,0.0123549597337841,0.0368042364716529,0.5851607918739319
395,elu,9,5,glorot_normal,reduce_mean,2401,BA,GINN,19,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.9069380164146424,0.012599398382008,0.0388404764235019,0.596926212310791
396,elu,9,5,glorot_normal,reduce_mean,2400,BA,GINN,19,32,5000,2,Adam,mse,200,550,50,0.5,34815,90,34905,0.8855374455451965,0.0126663008704781,0.0403764434158802,0.6003708839416504
