,activation,depth,filters,kernel_initializer,pooling,random_state,graph,model,config_ID,batch_size,max_epochs,learning_rate,optimizer_class,loss_function,early_stopping_startingepoch,early_stopping_patience,reduce_lr_on_plateau_patience,reduce_lr_on_plateau_factor,trainable_params,non_trainable_params,total_params,loss,mre_av,mre_phi,mae
261,softplus,19,5,glorot_normal,reduce_mean,2404,ER,EWGINN,51,32,5000,2,Adam,mse,200,550,50,0.5,277710,190,277900,2.317572832107544,0.0199470296502113,0.0689070969820022,1.226033329963684
262,softplus,4,10,glorot_normal,reduce_max,2402,ER,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3283093273639679,0.0063199098221957,0.0310270711779594,0.3884043395519256
263,softplus,4,10,glorot_normal,reduce_max,2403,ER,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3763474524021148,0.0068709263578057,0.0325764566659927,0.4222413003444671
264,softplus,4,10,glorot_normal,reduce_max,2404,ER,EWGINN,52,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.3015313446521759,0.0060924193821847,0.0281334612518548,0.3741601705551147
265,softplus,9,10,glorot_normal,reduce_max,2400,ER,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.6169947385787964,0.0094309272244572,0.0394163429737091,0.5793485641479492
266,softplus,9,10,glorot_normal,reduce_max,2402,ER,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.6641272902488708,0.0099168410524725,0.0365862697362899,0.6095697283744812
267,softplus,9,10,glorot_normal,reduce_max,2401,ER,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.4834364950656891,0.0083578648045659,0.029704300686717,0.5135140419006348
268,softplus,9,10,glorot_normal,reduce_max,2403,ER,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.7654569745063782,0.0106314718723297,0.0369774065911769,0.653660237789154
269,softplus,9,10,glorot_normal,reduce_max,2404,ER,EWGINN,53,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.5652140974998474,0.0091413678601384,0.0331765785813331,0.5615200996398926
270,softplus,14,10,glorot_normal,reduce_max,2400,ER,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3173978328704834,0.0199480056762695,0.0690133199095726,1.225977897644043
271,softplus,14,10,glorot_normal,reduce_max,2401,ER,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3172287940979004,0.0199522916227579,0.0693275034427642,1.2260589599609375
272,softplus,14,10,glorot_normal,reduce_max,2402,ER,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3173611164093018,0.0199427101761102,0.0689481422305107,1.225735783576965
273,softplus,14,10,glorot_normal,reduce_max,2403,ER,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317817687988281,0.0199422501027584,0.068891167640686,1.2257702350616455
274,softplus,14,10,glorot_normal,reduce_max,2404,ER,EWGINN,54,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317854166030884,0.0199491418898105,0.0689950957894325,1.226069092750549
275,softplus,19,10,glorot_normal,reduce_max,2400,ER,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317068576812744,0.0199454836547374,0.0691752582788467,1.2256978750228882
276,softplus,19,10,glorot_normal,reduce_max,2401,ER,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317260503768921,0.0199460219591856,0.0690775737166404,1.2258076667785645
277,softplus,4,10,glorot_normal,reduce_mean,2400,ER,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2516632080078125,0.0053680120036005,0.0272611286491155,0.3296708464622497
278,softplus,4,10,glorot_normal,reduce_mean,2401,ER,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.1952610909938812,0.0047041722573339,0.0240519661456346,0.2890471518039703
279,softplus,4,10,glorot_normal,reduce_mean,2402,ER,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2192625552415847,0.0051389280706644,0.0251875389367342,0.3159467279911041
280,softplus,4,10,glorot_normal,reduce_mean,2404,ER,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2398126423358917,0.0054010613821446,0.0293785966932773,0.3322026431560516
281,softplus,4,10,glorot_normal,reduce_mean,2403,ER,EWGINN,56,32,5000,2,Adam,mse,200,550,50,0.5,206170,80,206250,0.2358472645282745,0.0052413032390177,0.0270788464695215,0.3220733106136322
282,softplus,19,10,glorot_normal,reduce_max,2402,ER,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.318239450454712,0.0199446100741624,0.068952277302742,1.22583270072937
283,softplus,19,10,glorot_normal,reduce_max,2403,ER,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317197561264038,0.0199424978345632,0.0689248666167259,1.225748896598816
284,softplus,19,10,glorot_normal,reduce_max,2404,ER,EWGINN,55,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.31765365600586,0.0199471693485975,0.0688860937952995,1.226066827774048
285,softplus,9,10,glorot_normal,reduce_mean,2400,ER,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.4520506858825683,0.0080339405685663,0.0330261960625648,0.4930671751499176
286,softplus,9,10,glorot_normal,reduce_mean,2401,ER,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.4981971383094787,0.0084399320185184,0.0332371741533279,0.5180259346961975
287,softplus,9,10,glorot_normal,reduce_mean,2403,ER,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.6874036192893982,0.0102307386696338,0.0382882207632064,0.6276983022689819
288,softplus,9,10,glorot_normal,reduce_mean,2404,ER,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.4863875210285187,0.0083599742501974,0.0328516736626625,0.5137410759925842
289,softplus,14,10,glorot_normal,reduce_mean,2401,ER,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.316986322402954,0.0199393443763256,0.068971000611782,1.2255043983459473
290,softplus,14,10,glorot_normal,reduce_mean,2400,ER,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.316849946975708,0.0199428480118513,0.0690169334411621,1.225667953491211
291,softplus,14,10,glorot_normal,reduce_mean,2402,ER,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.317751884460449,0.0199423637241125,0.0688981786370277,1.2257720232009888
292,softplus,9,10,glorot_normal,reduce_mean,2402,ER,EWGINN,57,32,5000,2,Adam,mse,200,550,50,0.5,488720,180,488900,0.5274373888969421,0.0087891230359673,0.0321341641247272,0.5395843386650085
293,softplus,14,10,glorot_normal,reduce_mean,2403,ER,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3172295093536377,0.0199474114924669,0.0690652281045913,1.2258952856063845
294,softplus,14,10,glorot_normal,reduce_mean,2404,ER,EWGINN,58,32,5000,2,Adam,mse,200,550,50,0.5,771270,280,771550,2.3177738189697266,0.0199516043066978,0.0690153166651725,1.2261899709701538
295,elu,4,1,glorot_normal,,2400,ER,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3537250459194183,0.0061071524396538,0.0292887743562459,0.3745802342891693
296,elu,4,1,glorot_normal,,2401,ER,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3088815808296203,0.0057501201517879,0.0269421283155679,0.3529490828514099
297,softplus,19,10,glorot_normal,reduce_mean,2400,ER,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.316967248916626,0.0199431907385587,0.0690201595425605,1.2256813049316406
298,softplus,19,10,glorot_normal,reduce_mean,2401,ER,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.3169405460357666,0.0199486725032329,0.0691819638013839,1.2259109020233154
299,softplus,19,10,glorot_normal,reduce_mean,2402,ER,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.318189859390259,0.0199465472251176,0.0690159276127815,1.2259050607681274
300,elu,4,1,glorot_normal,,2403,ER,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3800338804721832,0.0065598371438682,0.0345722995698452,0.4021376967430115
301,softplus,19,10,glorot_normal,reduce_mean,2403,ER,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317401647567749,0.0199465528130531,0.0689115077257156,1.226020336151123
302,elu,4,1,glorot_normal,,2402,ER,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3825183808803558,0.0067506181076169,0.0318395271897316,0.4142293334007263
303,elu,9,1,glorot_normal,,2400,ER,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4182927310466766,0.0070237014442682,0.0332372076809406,0.4311253130435943
304,elu,4,1,glorot_normal,,2404,ER,GINN,0,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4452276527881622,0.0070232721045613,0.0330851860344409,0.4310894906520843
305,softplus,19,10,glorot_normal,reduce_mean,2404,ER,EWGINN,59,32,5000,2,Adam,mse,200,550,50,0.5,1053820,380,1054200,2.317360639572144,0.0199459493160247,0.0689697265625,1.2258952856063845
306,elu,9,1,glorot_normal,,2401,ER,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3943703472614288,0.0067875562235713,0.0322301089763641,0.4167831540107727
307,elu,9,1,glorot_normal,,2402,ER,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3599827885627746,0.0063609364442527,0.0318172387778759,0.3906204104423523
308,elu,9,1,glorot_normal,,2404,ER,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3486379086971283,0.0062103760428726,0.028713833540678,0.3812212347984314
309,elu,9,1,glorot_normal,,2403,ER,GINN,1,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3630576133728027,0.0060204835608601,0.0307981595396995,0.3696588575839996
310,elu,14,1,glorot_normal,,2400,ER,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.3583126962184906,0.006261583417654,0.0301858820021152,0.385246992111206
311,elu,14,1,glorot_normal,,2402,ER,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.3914619982242584,0.0066906223073601,0.0312723033130168,0.4112358093261719
312,elu,14,1,glorot_normal,,2401,ER,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4382078349590301,0.0069253467954695,0.031048160046339,0.4253979027271271
313,elu,14,1,glorot_normal,,2404,ER,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.35369673371315,0.0060763168148696,0.0285152774304151,0.3732019364833832
314,elu,14,1,glorot_normal,,2403,ER,GINN,2,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.5028543472290039,0.0075325858779251,0.0342808552086353,0.4624444246292114
315,elu,19,1,glorot_normal,,2400,ER,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4524032771587372,0.0071837739087641,0.0328873544931411,0.4409700632095337
316,swish,4,1,glorot_normal,,2400,ER,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3685876429080963,0.0065022213384509,0.0274139251559972,0.3991625905036926
317,swish,4,1,glorot_normal,,2401,ER,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.6694890260696411,0.0087616797536611,0.0343779250979423,0.5381106734275818
318,swish,4,1,glorot_normal,,2402,ER,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4775431454181671,0.0073345615528523,0.0308447238057851,0.4506137669086456
319,elu,19,1,glorot_normal,,2402,ER,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.410694420337677,0.006782834418118,0.0298504438251256,0.417046457529068
320,elu,19,1,glorot_normal,,2401,ER,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4344539940357208,0.0070542558096349,0.0320857279002666,0.4331811666488647
321,swish,4,1,glorot_normal,,2403,ER,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.5507636070251465,0.0080678658559918,0.0334157943725585,0.4943811297416687
322,elu,19,1,glorot_normal,,2404,ER,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.5155926942825317,0.007601189892739,0.0356094203889369,0.4668444395065307
323,elu,19,1,glorot_normal,,2403,ER,GINN,3,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4621935486793518,0.0072126998566091,0.0335358530282974,0.4429757595062256
324,swish,4,1,glorot_normal,,2404,ER,GINN,4,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4694728255271911,0.0074460715986788,0.0332024954259395,0.4571751356124878
325,swish,9,1,glorot_normal,,2400,ER,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4753502905368805,0.0072502670809626,0.0362558141350746,0.4451864361763
326,swish,9,1,glorot_normal,,2402,ER,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4815860986709595,0.007304182741791,0.0383451804518699,0.4488055109977722
327,swish,9,1,glorot_normal,,2404,ER,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4581246078014374,0.006974124815315,0.0340700447559356,0.4284882545471191
328,swish,9,1,glorot_normal,,2401,ER,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.355738878250122,0.0061716614291071,0.0271294396370649,0.3789101243019104
329,swish,9,1,glorot_normal,,2403,ER,GINN,5,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3890954852104187,0.0063840122893452,0.0278441794216632,0.3917258381843567
330,swish,14,1,glorot_normal,,2401,ER,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.8639796376228333,0.01025718357414,0.0465555861592292,0.6298477649688721
331,swish,14,1,glorot_normal,,2400,ER,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4569669067859649,0.0067273965105414,0.030074818059802,0.4138207137584686
332,swish,14,1,glorot_normal,,2403,ER,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.671352207660675,0.008778229355812,0.0477373488247394,0.5385372042655945
333,swish,14,1,glorot_normal,,2402,ER,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.945041835308075,0.0104379244148731,0.0500204153358936,0.6417763233184814
334,swish,14,1,glorot_normal,,2404,ER,GINN,6,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4785098731517792,0.0075304042547941,0.0313583649694919,0.4623624980449676
335,swish,19,1,glorot_normal,,2400,ER,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4360855221748352,0.0070268912240862,0.0330912768840789,0.4313668310642242
336,swish,19,1,glorot_normal,,2401,ER,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,1.379149079322815,0.0137581201270222,0.0550035499036312,0.8454967737197876
337,softplus,4,1,glorot_normal,,2400,ER,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4378412365913391,0.0074108117260038,0.029339799657464,0.4544318318367004
338,swish,19,1,glorot_normal,,2402,ER,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,1.4530012607574463,0.0141859473660588,0.0611739084124565,0.8716049790382385
339,softplus,4,1,glorot_normal,,2401,ER,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3902509212493896,0.0067183566279709,0.0265018139034509,0.4125637114048004
340,softplus,4,1,glorot_normal,,2404,ER,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4308935403823852,0.0071855690330266,0.0304434634745121,0.4412323534488678
341,softplus,4,1,glorot_normal,,2402,ER,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.4691593050956726,0.0074987667612731,0.0300585702061653,0.460058182477951
342,softplus,9,1,glorot_normal,,2400,ER,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4149508476257324,0.0068780379369854,0.0306912586092948,0.4223085939884186
343,softplus,4,1,glorot_normal,,2403,ER,GINN,8,32,5000,2,Adam,mse,200,550,50,0.5,4588,2152,6740,0.3848148584365845,0.0067833410575985,0.0296157766133546,0.4161385893821716
344,swish,19,1,glorot_normal,,2403,ER,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,1.0249468088150024,0.0111169470474123,0.0537941940128803,0.6832693815231323
345,softplus,9,1,glorot_normal,,2402,ER,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.4151394367218017,0.0069425646215677,0.0312793590128421,0.4264165163040161
346,softplus,9,1,glorot_normal,,2401,ER,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.395745575428009,0.006665576249361,0.0293078850954771,0.4091132283210754
347,softplus,9,1,glorot_normal,,2403,ER,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3615056574344635,0.0062356884591281,0.0288734976202249,0.3830878138542175
348,swish,19,1,glorot_normal,,2404,ER,GINN,7,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.6845586895942688,0.0091836089268326,0.0418080501258373,0.5645455718040466
349,softplus,9,1,glorot_normal,,2404,ER,GINN,9,32,5000,2,Adam,mse,200,550,50,0.5,9968,4842,14810,0.3856757283210754,0.0063511710613965,0.0287644937634468,0.390297919511795
350,softplus,14,1,glorot_normal,,2400,ER,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4330109059810638,0.0070634242147207,0.0321363992989063,0.4338234961032867
351,softplus,14,1,glorot_normal,,2401,ER,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4254252016544342,0.0068840594030916,0.0317301377654075,0.4229933619499206
352,softplus,14,1,glorot_normal,,2403,ER,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4430785775184631,0.0069484217092394,0.0327550880610942,0.4270060360431671
353,softplus,14,1,glorot_normal,,2404,ER,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.3385621309280395,0.0060168844647705,0.0268371533602476,0.3697139620780945
354,softplus,14,1,glorot_normal,,2402,ER,GINN,10,32,5000,2,Adam,mse,200,550,50,0.5,15348,7532,22880,0.4185979068279266,0.0068654688075184,0.0318436473608017,0.4217442572116852
355,elu,4,5,glorot_normal,reduce_max,2400,ER,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2329661101102829,0.0051586343906819,0.0236708112061023,0.3167055547237396
356,elu,4,5,glorot_normal,reduce_max,2401,ER,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2297263443470001,0.0052377302199602,0.0244315918534994,0.3220947086811065
357,softplus,19,1,glorot_normal,,2400,ER,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4209538996219635,0.0069948360323905,0.031578179448843,0.4300012290477752
358,elu,4,5,glorot_normal,reduce_max,2402,ER,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2658943831920624,0.0055686952546238,0.0280435234308242,0.3421550691127777
359,softplus,19,1,glorot_normal,,2402,ER,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4603464901447296,0.007354833651334,0.0325043611228466,0.4518947899341583
360,softplus,19,1,glorot_normal,,2401,ER,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.5473780632019043,0.0077497060410678,0.03520268201828,0.4761442542076111
361,softplus,19,1,glorot_normal,,2403,ER,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.5653613209724426,0.0076987277716398,0.0442955940961837,0.4722564816474914
362,elu,4,5,glorot_normal,reduce_max,2403,ER,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2906042635440826,0.0057573961094021,0.0268998872488737,0.3535211980342865
363,elu,4,5,glorot_normal,reduce_max,2404,ER,GINN,12,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2279834449291229,0.0051473462954163,0.0243512950837612,0.3166422843933105
364,elu,9,5,glorot_normal,reduce_max,2400,ER,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3535827994346618,0.006559788249433,0.0275488719344139,0.4031646251678467
365,softplus,19,1,glorot_normal,,2404,ER,GINN,11,32,5000,2,Adam,mse,200,550,50,0.5,20728,10222,30950,0.4469216763973236,0.0070960046723484,0.0303802620619535,0.4358236491680145
366,elu,9,5,glorot_normal,reduce_max,2402,ER,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3381087183952331,0.0063003539107739,0.0270191393792629,0.3872914910316467
367,elu,9,5,glorot_normal,reduce_max,2403,ER,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.2678067684173584,0.0055433711968362,0.0228208601474761,0.3409146666526794
368,elu,9,5,glorot_normal,reduce_max,2404,ER,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.311734676361084,0.0060901585966348,0.023150822147727,0.3748035132884979
369,elu,9,5,glorot_normal,reduce_max,2401,ER,GINN,13,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3779242634773254,0.0068053244613111,0.0272224359214305,0.418114572763443
370,elu,14,5,glorot_normal,reduce_max,2401,ER,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,2.1590218544006348,0.0191135015338659,0.0707854479551315,1.173696756362915
371,elu,14,5,glorot_normal,reduce_max,2404,ER,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,2.1354637145996094,0.0190167557448148,0.0714094415307045,1.1697250604629517
372,elu,14,5,glorot_normal,reduce_max,2400,ER,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.7264870405197144,0.0098230550065636,0.0350462906062603,0.6041725277900696
373,elu,14,5,glorot_normal,reduce_max,2402,ER,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.4113064110279083,0.0071825878694653,0.0283968020230531,0.4418810307979584
374,elu,14,5,glorot_normal,reduce_max,2403,ER,GINN,14,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.6366300582885742,0.0088693927973508,0.0315419398248195,0.545763373374939
375,elu,19,5,glorot_normal,reduce_max,2400,ER,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,2.03269100189209,0.0182128325104713,0.0752162635326385,1.1193811893463137
376,elu,4,5,glorot_normal,reduce_mean,2400,ER,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2068019658327102,0.0048169856891036,0.0228938423097133,0.2956917881965637
377,elu,19,5,glorot_normal,reduce_max,2402,ER,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,2.318368434906006,0.0199491772800683,0.0690532550215721,1.226009726524353
378,elu,4,5,glorot_normal,reduce_mean,2401,ER,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2552960515022278,0.0054978053085505,0.0296711307018995,0.3375411927700043
379,elu,4,5,glorot_normal,reduce_mean,2402,ER,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2433152049779892,0.0053017488680779,0.0251200888305902,0.3258375525474548
380,elu,4,5,glorot_normal,reduce_mean,2403,ER,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.2449778020381927,0.0054374709725379,0.0263542123138904,0.334192544221878
381,elu,19,5,glorot_normal,reduce_max,2401,ER,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,1.208210825920105,0.0129596218466758,0.0434584841132164,0.7980652451515198
382,elu,4,5,glorot_normal,reduce_mean,2404,ER,GINN,16,32,5000,2,Adam,mse,200,550,50,0.5,33740,40,33780,0.24186772108078,0.0052990079857409,0.0258044898509979,0.3253099918365478
383,elu,19,5,glorot_normal,reduce_max,2403,ER,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,2.1157538890838623,0.0189225431531667,0.0718584954738617,1.1640827655792236
384,elu,19,5,glorot_normal,reduce_max,2404,ER,GINN,15,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,2.317831993103028,0.0199534706771373,0.069087877869606,1.226238489151001
385,elu,9,5,glorot_normal,reduce_mean,2400,ER,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3089850544929504,0.0062251957133412,0.0247996114194393,0.3823769986629486
386,elu,9,5,glorot_normal,reduce_mean,2404,ER,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3553473353385925,0.0062442137859761,0.0262158829718828,0.3840198516845703
387,elu,9,5,glorot_normal,reduce_mean,2402,ER,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3314778804779053,0.0061007696203887,0.0258039440959692,0.3748790621757507
388,elu,9,5,glorot_normal,reduce_mean,2403,ER,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.3176487684249878,0.0061277407221496,0.0263726115226745,0.3766215741634369
389,elu,9,5,glorot_normal,reduce_mean,2401,ER,GINN,17,32,5000,2,Adam,mse,200,550,50,0.5,74140,90,74230,0.2907789051532745,0.0058532026596367,0.024559237062931,0.3603966534137726
390,elu,14,5,glorot_normal,reduce_mean,2400,ER,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,2.3171510696411133,0.0199491139501333,0.0691449269652366,1.2259387969970703
391,elu,14,5,glorot_normal,reduce_mean,2403,ER,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,1.0462034940719604,0.0117091089487075,0.0457147434353828,0.7197936177253723
392,elu,14,5,glorot_normal,reduce_mean,2404,ER,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.7236030101776123,0.009361470118165,0.0372883714735507,0.5768216848373413
393,elu,19,5,glorot_normal,reduce_mean,2400,ER,GINN,19,32,5000,2,Adam,mse,200,550,50,0.5,154940,190,155130,2.3171162605285645,0.0199458394199609,0.0690628886222839,1.2258049249649048
394,elu,14,5,glorot_normal,reduce_mean,2402,ER,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.5865644812583923,0.0087462933734059,0.0312588922679424,0.5374231934547424
395,elu,14,5,glorot_normal,reduce_mean,2401,ER,GINN,18,32,5000,2,Adam,mse,200,550,50,0.5,114540,140,114680,0.521727979183197,0.0083125466480851,0.0328507721424102,0.5111193060874939
396,elu,4,10,glorot_normal,reduce_max,2400,ER,GINN,20,32,5000,2,Adam,mse,200,550,50,0.5,121280,80,121360,0.2359175980091095,0.005243397783488,0.024326367303729,0.3221834897994995
